id,titulo,entidad,sectores_crs,pais_region,importe_eur,fecha,fuente,url_recurso,codigo_crs,ambito,region_ocde,score_cruce,en_place,score_cruce_bdns,en_bdns,id_bdns,eslabon_corte,nombre_eslabon,score_trazabilidad,ruptura_r1,ruptura_r2,ruptura_r3,es_ooii,score_riesgo,score_trazabilidad_inv,score_integrado,clasificacion
z02-25-p1-00041,Empoderamiento económico de las mujeres para una vida libre de violencia en Esmeraldas,Fundación del Valle,11330 - Formación profesional; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15220 - Construcción de la Paz y prevención y solución de conflictos; 25030 - Servicios de desarrollo empresarial,Ecuador,838840.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00041,11330,Educación,América Latina y Caribe,100,True,100.0,True,SB149785400,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,23.2,30,25.92,AMARILLO
z02-25-p1-00040,Refuerzo del movimiento feminista y la defensa de derechos en Túnez,NOVACT - Nova Centre per a la Innovació Social,15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15220 - Construcción de la Paz y prevención y solución de conflictos; 15150 - Fortalecimiento de la sociedad civil,Túnez,452000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00040,15160,Gobernabilidad Democrática,Norte de África y Oriente Medio,0,False,55.319148936170215,False,,4,Destino geográfico declarado,56,False,True,False,False,28.0,44,34.400000000000006,AMARILLO
z02-25-p1-00039,Apoyo a la política agropecuaria y al desarrollo rural en Guinea Ecuatorial,Fundación ETEA para el Desarrollo,31120 - Desarrollo agrario; 31140 - Recursos hídricos para uso agrícola; 31161 - Producción de alimentos agrícolas; 31191 - Servicios agrícolas; 31166 - Extensión agraria; 31194 - Cooperativas agrícolas; 43032 - Desarrollo urbano; 43072 - Seguridad Alimentaria y Calidad,Guinea Ecuatorial,593647.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00039,31120,Desarrollo Rural y Seguridad Alimentaria,Otras Regiones,0,False,79.51807228915662,False,,4,Destino geográfico declarado,56,False,True,True,False,34.3,44,38.18,AMARILLO
z02-25-p1-00038,Gestión integral e inclusiva del agua en la Montaña de Comayagua,CESAL,14010 - Política de recursos hídricos y gestión administrativa; 43040 - Desarrollo rural,Honduras,788908.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00038,14010,Agua y Saneamiento,América Latina y Caribe,100,True,47.61904761904761,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,27.3,30,28.38,AMARILLO
z02-25-p1-00037,Gestión inclusiva del agua y acceso a saneamiento en Chalatenango Sur,Solidaridad Internacional Andalucía,15160 - Derechos humanos; 15150 - Fortalecimiento de la sociedad civil; 14010 - Política de recursos hídricos y gestión administrativa,El Salvador,445288.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00037,15160,Gobernabilidad Democrática,Otras Regiones,100,True,100.0,True,SB149785614,6,Justificantes y evaluaciones públicas,85,False,False,False,False,22.9,15,19.74,VERDE
z02-25-p1-00036,Gestión integral de cuencas hidrográficas y empoderamiento de mujeres en Tipajara,MUSOL - Municipalistas por la Solid,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31120 - Desarrollo agrario; 31140 - Recursos hídricos para uso agrícola; 43042 - Desarrollo rural,Bolivia,801736.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00036,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,100.0,True,SB149785484,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,22.8,30,25.68,AMARILLO
z02-25-p1-00035,Reforzar la capacidad de las comunidades rurales para adaptarse al cambio climático en Azorei,Fundación ADRA - Agencia Adventista para el Desarrollo y Recursos Asistenciales,31194 - Cooperativas agrícolas; 41010 - Política medioambiental y gestión administrativa; 43060 - Reducción del riesgo de desastres; 15160 - Derechos humanos; 31120 - Desarrollo agrario,Níger,958215.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00035,31194,Desarrollo Rural y Seguridad Alimentaria,África Subsahariana,100,True,100.0,True,SB149785594,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,26.7,30,28.02,AMARILLO
z02-25-p1-00034,Refuerzo de la atención primaria del sistema sanitario en campamentos saharauis,Fundación SEMG Solidaria,12281 - Formación personal sanitario; 12110 - Política sanitaria y gestión administrativa; 12181 - Enseñanza / formación médicas,Población Refugiada Saharaui,200000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00034,12281,Salud,Otras Regiones,0,False,100.0,True,SB149785557,4,Destino geográfico declarado,56,False,True,False,False,28.4,44,34.64,AMARILLO
z02-25-p1-00033,Medios de vida sostenibles para comunidades wayuu,Fundación Helpage International España,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31120 - Desarrollo agrario; 43040 - Desarrollo rural,Colombia,430816.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00033,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,93.15068493150685,True,SB149785432,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z02-25-p1-00032,Recuperación y adaptación al cambio climático tras el conflicto en Embaseneyti,Manos Unidas Campaña contra el Hambre en el Mundo,15150 - Fortalecimiento de la sociedad civil; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31120 - Desarrollo agrario; 31140 - Recursos hídricos para uso agrícola; 31163 - Ganadería,Etiopía,595780.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00032,15150,Gobernabilidad Democrática,África Subsahariana,100,True,51.21951219512195,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,23.9,30,26.339999999999996,AMARILLO
z02-25-p1-00031,Capacidad de adaptación al cambio climático en barrios del río Ozama,ASFE - Arquitectura Sin Fronteras,11230 - Capacitación básica de adultos; 11231 - Habilidades básicas para la vida de los jóvenes; 11420 - Educación universitaria; 15160 - Derechos humanos; 41010 - Política medioambiental y gestión administrativa; 43060 - Reducción del riesgo de desastres,"Dominicana, Rep.",1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00031,11230,Educación,Otras Regiones,100,True,87.5,True,SB149785658,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.1,30,26.46,AMARILLO
z02-25-p1-00030,Formación profesional inclusiva para un empleo digno en Senegal,ASFE - Arquitectura Sin Fronteras,11230 - Capacitación básica de adultos; 11330 - Formación profesional; 11110 - Política educativa y gestión administrativa; 11120 - Servicios e instalaciones educativas y formación; 11130 - Formación de profesores,Senegal,546085.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00030,11230,Educación,África Subsahariana,100,True,87.5,True,SB149785658,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.1,30,26.46,AMARILLO
z02-25-p1-00029,Prevención comunitaria de la violencia de género en Nicaragua,Aldeas Infantiles SOS de España,16010 - Protección social; 15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Nicaragua,1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00029,16010,Sector 16xx,América Latina y Caribe,100,True,100.0,True,SB149785542,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,25.5,30,27.299999999999997,AMARILLO
z02-25-p1-00028,Soberanía alimentaria y liderazgo de mujeres indígenas Pasto,Mundukide Fundazioa,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31120 - Desarrollo agrario,Colombia,360886.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00028,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,100.0,True,SB149785652,6,Justificantes y evaluaciones públicas,85,False,False,False,False,20.4,15,18.24,VERDE
z02-25-p1-00027,Comunidades rurales resilientes al clima e inclusivas en BARMM,Cruz Roja Española,31150 - Insumos agrícolas; 32161 - Agroindustrias; 43041 - Política y gestión de tierras rurales; 43060 - Reducción del riesgo de desastres; 15110 - Política de administración y gestión del sector público; 15150 - Fortalecimiento de la sociedad civil; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15220 - Construcción de la Paz y prevención y solución de conflictos,Filipinas,1000000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00027,31150,Desarrollo Rural y Seguridad Alimentaria,Asia,0,False,100.0,True,SB149785488,4,Destino geográfico declarado,56,False,True,True,False,34.3,44,38.18,AMARILLO
z02-25-p1-00026,Prevención y atención a la violencia contra las mujeres en Caazapá,FRS - Fundación de Religiosos para la Salud,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15160 - Derechos humanos,Paraguay,397800.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00026,15170,Gobernabilidad Democrática,América Latina y Caribe,0,False,100.0,True,SB149785690,4,Destino geográfico declarado,56,False,True,False,False,30.1,44,35.66,AMARILLO
z02-25-p1-00025,Empoderamiento económico de mujeres vulnerables en Catanduanes,FRS - Fundación de Religiosos para la Salud,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 31194 - Cooperativas agrícolas; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Filipinas,812300.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00025,15180,Gobernabilidad Democrática,Asia,0,False,100.0,True,SB149785690,4,Destino geográfico declarado,56,False,True,True,False,30.1,44,35.66,AMARILLO
z02-25-p1-00024,Impulso a cooperativas juveniles agroalimentarias en Niamey,CONEMUND,31140 - Recursos hídricos para uso agrícola; 31161 - Producción de alimentos agrícolas; 15150 - Fortalecimiento de la sociedad civil; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31194 - Cooperativas agrícolas; 32161 - Agroindustrias; 41010 - Política medioambiental y gestión administrativa; 31120 - Desarrollo agrario; 43032 - Desarrollo urbano,Níger,786805.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00024,31140,Desarrollo Rural y Seguridad Alimentaria,África Subsahariana,100,True,100.0,True,SB149785453,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,26.6,30,27.96,AMARILLO
z02-25-p1-00023,Derechos económicos para mujeres supervivientes de violencia en Mozambique,ASFE - Arquitectura Sin Fronteras,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15150 - Fortalecimiento de la sociedad civil,Mozambique,875332.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00023,15170,Gobernabilidad Democrática,África Subsahariana,100,True,87.5,True,SB149785658,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.1,30,26.46,AMARILLO
z02-25-p1-00022,Seguridad alimentaria para familias rurales de Niassa y Cabo Delgado,Mundukide Fundazioa,11110 - Política educativa y gestión administrativa; 31120 - Desarrollo agrario,Mozambique,600000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00022,11110,Educación,África Subsahariana,100,True,100.0,True,SB149785652,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,20.4,30,24.24,VERDE
z02-25-p1-00021,Protección de las personas defensoras de los derechos humanos y el medio ambiente,Associació Acció Internacional per la Pau,15160 - Derechos humanos; 15150 - Fortalecimiento de la sociedad civil; 15220 - Construcción de la Paz y prevención y solución de conflictos,Filipinas,470087.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00021,15160,Gobernabilidad Democrática,Asia,0,False,98.76543209876544,True,SB149785626,4,Destino geográfico declarado,56,False,True,False,False,21.0,44,30.200000000000003,AMARILLO
z02-25-p1-00020,"Revitalización patrimonial, urbana y económica del Barrio de Belén",Asamblea de Cooperación por la Paz,"11120 - Servicios e instalaciones educativas y formación; 11330 - Formación profesional; 11430 - Formación superior técnica y de dirección; 15150 - Fortalecimiento de la sociedad civil; 33210 - Política turística y gestión administrativa; 14050 - Eliminación / tratamiento residuos sólidos; 23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 43030 - Desarrollo y gestión urbanos",Cuba,885934.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00020,11120,Educación,América Latina y Caribe,100,True,100.0,True,SB149785637,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,26.4,30,27.839999999999996,AMARILLO
z02-25-p1-00019,Educación frente a la crisis climática y alilmentaria,Justicia Alimentaria,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,499701.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00019,99820,Sector 99xx,Otras Regiones,100,True,100.0,True,SB149785462,6,Justificantes y evaluaciones públicas,85,False,False,False,False,19.2,15,17.52,VERDE
z02-25-p1-00018,Transición energética en fincas agropecuarias y adaptación al cambio climático,Justicia Alimentaria,"31140 - Recursos hídricos para uso agrícola; 31194 - Cooperativas agrícolas; 23183 - Conservación de la energía y eficiencia de la demanda; 23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 32161 - Agroindustrias; 41030 - Biodiversidad; 43032 - Desarrollo urbano; 15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres",Cuba,650000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00018,31140,Desarrollo Rural y Seguridad Alimentaria,América Latina y Caribe,100,True,100.0,True,SB149785462,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,19.2,30,23.52,VERDE
z02-25-p1-00017,Educación para una ciudadanía crítica y comprometida con la justicia ecosocial,Fundación Jóvenes y Desarrollo,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,342737.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00017,99820,Sector 99xx,Otras Regiones,100,True,100.0,True,SB149785674,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z02-25-p1-00016,Mejora de la salud sexual y reproductiva de mujeres saharauis,Matres Mundi,13020 - Atención a la salud reproductiva; 13081 - Formación de personal para población y salud reproductiva,Población Refugiada Saharaui,382266.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00016,13020,Sector 13xx,Otras Regiones,0,False,100.0,True,SB149785633,4,Destino geográfico declarado,56,False,True,False,False,28.4,44,34.64,AMARILLO
z02-25-p1-00015,Educación e insercion sociolaboral de personas vulnerables,Cáritas Española,11120 - Servicios e instalaciones educativas y formación; 11330 - Formación profesional; 15160 - Derechos humanos; 16010 - Protección social,Marruecos,993291.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00015,11120,Educación,Norte de África y Oriente Medio,0,False,100.0,True,SB149785491,4,Destino geográfico declarado,56,False,True,True,False,33.4,44,37.64,AMARILLO
z02-25-p1-00012,Desarrollo rural y paz a través de la producción de cebolla ocañera,Asociación Solidaria Andaluza de Desarrollo,11230 - Capacitación básica de adultos; 11231 - Habilidades básicas para la vida de los jóvenes; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15220 - Construcción de la Paz y prevención y solución de conflictos; 31120 - Desarrollo agrario; 31150 - Insumos agrícolas; 31161 - Producción de alimentos agrícolas; 31191 - Servicios agrícolas; 31193 - Servicios financieros agrícolas,Colombia,820138.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00012,11230,Educación,América Latina y Caribe,100,True,94.5054945054945,True,SB149785438,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,18.4,30,23.04,VERDE
z02-25-p1-00011,Impulso de los derechos y el trabajo digno de las mujeres pescadoras,Asamblea de Cooperación por la Paz,31320 - Desarrollo pesquero; 15160 - Derechos humanos; 31391 - Servicios pesqueros; 41010 - Política medioambiental y gestión administrativa; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15220 - Construcción de la Paz y prevención y solución de conflictos; 11330 - Formación profesional; 15150 - Fortalecimiento de la sociedad civil,Túnez,257542.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00011,31320,Desarrollo Rural y Seguridad Alimentaria,Norte de África y Oriente Medio,0,False,100.0,True,SB149785637,4,Destino geográfico declarado,56,False,True,False,False,26.4,44,33.44,AMARILLO
z02-25-p1-00010,Mejora de la atención y prevención de la violencia de género hacia mujeres y niñas,"AIDA - Ayuda, Intercambio y Desarrollo",15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Marruecos,450000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00010,15170,Gobernabilidad Democrática,Norte de África y Oriente Medio,0,False,100.0,True,SB149785598,4,Destino geográfico declarado,56,False,True,False,False,29.2,44,35.120000000000005,AMARILLO
z02-25-p1-00009,Mejora del acceso a la atención ocular en la población Saharaui con enfoque de género,Fundació Privada Ulls del Mon,12191 - Servicios médicos; 12220 - Atención sanitaria básica; 12230 - Infraestructura sanitaria básica; 12261 - Educación sanitaria; 12281 - Formación personal sanitario; 15150 - Fortalecimiento de la sociedad civil; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 16010 - Protección social; 73010 - Ayuda a la reconstrucción y rehabilitación inmediata posterior a la emergencia,Población Refugiada Saharaui,561601.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00009,12191,Salud,Otras Regiones,0,False,100.0,True,SB149785477,4,Destino geográfico declarado,56,False,True,True,False,31.7,44,36.620000000000005,AMARILLO
z02-25-p1-00008,Impulso a la transición energética y el desarrollo local en Jesús Menéndez,Solidaridad para el Desarrollo y la Paz,"31120 - Desarrollo agrario; 43010 - Ayuda multisectorial; 11230 - Capacitación básica de adultos; 16010 - Protección social; 23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 25030 - Servicios de desarrollo empresarial",Cuba,605219.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00008,31120,Desarrollo Rural y Seguridad Alimentaria,América Latina y Caribe,100,True,94.5945945945946,True,SB149785368,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,25.0,30,27.0,AMARILLO
z02-25-p1-00007,Impulso sostenible a productores de aguacate y cooperativas rurales,UPlanet,"23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 11220 - Educación primaria; 31192 - Protección plantas y postcosechas y lucha contra las plagas",Líbano,85257.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00007,23210,Sector 23xx,Norte de África y Oriente Medio,0,False,100.0,True,SB149785554,4,Destino geográfico declarado,56,False,True,False,False,30.9,44,36.14,AMARILLO
z02-25-p1-00006,Economía social y solidaria para el desarrollo del sector agroalimentario en Cabo Verde,CERAI - Centro de Estudios Rurales y de Agricultura Internacional,15150 - Fortalecimiento de la sociedad civil; 31194 - Cooperativas agrícolas; 33210 - Política turística y gestión administrativa; 43042 - Desarrollo rural,Cabo Verde,777858.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00006,15150,Gobernabilidad Democrática,Otras Regiones,100,True,100.0,True,SB149785696,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.9,30,26.939999999999998,AMARILLO
z02-25-p1-00005,Acceso al agua potable y saneamiento sostenible en comunidades rurales,Asociación Infancia Sin Fronteras,11110 - Política educativa y gestión administrativa; 14031 - Abastecimiento básico de agua potable; 14010 - Política de recursos hídricos y gestión administrativa,Nicaragua,506369.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00005,11110,Educación,América Latina y Caribe,100,True,100.0,True,SB149785569,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,25.5,30,27.299999999999997,AMARILLO
z02-25-p1-00004,Alimentación adecuada e ingresos sostenibles para la infancia y pequeños productores en Honduras,"Amigos de la tierra, España",11250 - Alimentación escolar; 12240 - Nutrición básica; 15150 - Fortalecimiento de la sociedad civil; 15160 - Derechos humanos; 11110 - Política educativa y gestión administrativa; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 43071 - Programas de seguridad alimentaria en los hogares; 43072 - Seguridad Alimentaria y Calidad,Honduras,593600.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00004,11250,Educación,América Latina y Caribe,100,True,84.44444444444444,True,SB149785383,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,18.9,30,23.339999999999996,VERDE
z02-25-p1-00003,Defensa de los derechos de las personas LGBTI y fortalecimiento institucional,Fundación Triángulo,15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Cabo Verde,552774.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00003,15160,Gobernabilidad Democrática,Otras Regiones,100,True,100.0,True,SB149785450,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,23.3,30,25.98,AMARILLO
z02-25-p1-00001,Prevención y atención de la violencia de género en comunidades indígenas en Guatemala,Solidaridad Internacional - Nazioarteko Elkartasuna,15150 - Fortalecimiento de la sociedad civil; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 11110 - Política educativa y gestión administrativa,Guatemala,597440.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00001,15150,Gobernabilidad Democrática,América Latina y Caribe,100,True,71.42857142857143,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.2,30,26.52,AMARILLO
z02-24-p1-10400,Mejora de las ciudades con gestión urbana inclusiva en Mozambique,ASFE - Arquitectura Sin Fronteras,15110 - Política de administración y gestión del sector público; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 11330 - Formación profesional,Mozambique,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10400,15110,Gobernabilidad Democrática,África Subsahariana,100,True,87.5,True,SB149785658,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,24.1,30,26.46,AMARILLO
z02-24-p1-10300,Mujeres andinas frente a la violencia de género en Perú,Fundación Madre Coraje,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15150 - Fortalecimiento de la sociedad civil,Perú,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10300,15180,Gobernabilidad Democrática,América Latina y Caribe,0,False,100.0,True,SB116020197,4,Destino geográfico declarado,56,False,True,True,False,29.5,44,35.3,AMARILLO
z02-24-p1-10200,Mejora de la productividad agrícola en la región de Tigray de Etiopía,Egoaizia Asociación para la Cooperacion,31161 - Producción de alimentos agrícolas; 52010 - Ayuda Alimentaria,Etiopía,85240.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10200,31161,Desarrollo Rural y Seguridad Alimentaria,África Subsahariana,100,True,100.0,True,SB116020183,6,Justificantes y evaluaciones públicas,85,False,False,False,False,15.2,15,15.12,VERDE
z02-24-p1-10100,Acceso a la formación profesional juvenil en Mozambique,Fundación Madre Coraje,11110 - Política educativa y gestión administrativa; 11231 - Habilidades básicas para la vida de los jóvenes; 15110 - Política de administración y gestión del sector público,Mozambique,696023.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10100,11110,Educación,África Subsahariana,100,True,100.0,True,SB116020197,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,29.5,30,29.7,AMARILLO
z02-24-p1-10000,Fortalecimiento de varias esferas de la vida pública contra la violencia sexual en República Dominicana,AGARESO - Asociación Galega de Reporteiros Solidarios,15180 - Prevención y eliminación de violencia contra mujeres y niñas,"Dominicana, Rep.",85095.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10000,15180,Gobernabilidad Democrática,Otras Regiones,100,True,64.64646464646464,False,,6,Justificantes y evaluaciones públicas,85,False,False,False,False,13.6,15,14.16,VERDE
z02-24-p1-09800,"Prevención, atención y reintegración de niñas y adolescentes víctimas de trata y explotación sexual en Paraguay",Asociación Promoción Claretiana de Cooperación para el Desarrollo,15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Paraguay,313720.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09800,15160,Gobernabilidad Democrática,América Latina y Caribe,0,False,81.9672131147541,True,SB116020123,4,Destino geográfico declarado,56,False,True,False,False,28.4,44,34.64,AMARILLO
z02-24-p1-09700,Fomento del liderazgo y la participación de mujeres en Etiopía,Sendera ONG,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Etiopía,709507.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09700,15170,Gobernabilidad Democrática,África Subsahariana,100,True,100.0,True,SB116020169,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,25.0,30,27.0,AMARILLO
z02-24-p1-09600,Impulso de un modelo de participación social y producción sostenible en Cotacachi (Ecuador),Mundukide Fundazioa,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31161 - Producción de alimentos agrícolas; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15150 - Fortalecimiento de la sociedad civil,Ecuador,599812.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09600,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,100.0,True,SB149785652,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,20.4,30,24.24,VERDE
z02-24-p1-09500,Impulso de sistemas agrícolas en comunidades amazónicas,COPADE - Fundación Comercio para el Desarrollo,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31161 - Producción de alimentos agrícolas; 31120 - Desarrollo agrario,Ecuador,638800.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09500,15170,Gobernabilidad Democrática,América Latina y Caribe,100,True,76.59574468085107,False,,5,Contratos publicados en PLACE/OCDS,70,False,False,True,False,20.0,30,24.0,VERDE
z02-24-p1-09400,Fomentar la educación en igualdad de oportunidades en Marruecos,Casal dels Infants per la Accio Social als Barris,15160 - Derechos humanos; 11110 - Política educativa y gestión administrativa; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Marruecos,242940.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09400,15160,Gobernabilidad Democrática,Norte de África y Oriente Medio,0,False,96.96969696969695,True,SB116020144,4,Destino geográfico declarado,56,False,True,False,False,26.7,44,33.620000000000005,AMARILLO
