id,titulo,entidad,sectores_crs,pais_region,importe_eur,fecha,fuente,url_recurso
z02-25-p1-00018,Transición energética en fincas agropecuarias y adaptación al cambio climático,Justicia Alimentaria,"31140 - Recursos hídricos para uso agrícola; 31194 - Cooperativas agrícolas; 23183 - Conservación de la energía y eficiencia de la demanda; 23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 32161 - Agroindustrias; 41030 - Biodiversidad; 43032 - Desarrollo urbano; 15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres",Cuba,650000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00018
z02-25-p1-00017,Educación para una ciudadanía crítica y comprometida con la justicia ecosocial,Fundación Jóvenes y Desarrollo,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,342737.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00017
z02-25-p1-00016,Mejora de la salud sexual y reproductiva de mujeres saharauis,Matres Mundi,13020 - Atención a la salud reproductiva; 13081 - Formación de personal para población y salud reproductiva,Población Refugiada Saharaui,382266.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00016
z02-25-p1-00015,Educación e insercion sociolaboral de personas vulnerables,Cáritas Española,11120 - Servicios e instalaciones educativas y formación; 11330 - Formación profesional; 15160 - Derechos humanos; 16010 - Protección social,Marruecos,993291.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00015
z02-25-p1-00012,Desarrollo rural y paz a través de la producción de cebolla ocañera,Asociación Solidaria Andaluza de Desarrollo,11230 - Capacitación básica de adultos; 11231 - Habilidades básicas para la vida de los jóvenes; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15220 - Construcción de la Paz y prevención y solución de conflictos; 31120 - Desarrollo agrario; 31150 - Insumos agrícolas; 31161 - Producción de alimentos agrícolas; 31191 - Servicios agrícolas; 31193 - Servicios financieros agrícolas,Colombia,820138.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00012
z02-25-p1-00011,Impulso de los derechos y el trabajo digno de las mujeres pescadoras,Asamblea de Cooperación por la Paz,31320 - Desarrollo pesquero; 15160 - Derechos humanos; 31391 - Servicios pesqueros; 41010 - Política medioambiental y gestión administrativa; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15220 - Construcción de la Paz y prevención y solución de conflictos; 11330 - Formación profesional; 15150 - Fortalecimiento de la sociedad civil,Túnez,257542.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00011
z02-25-p1-00010,Mejora de la atención y prevención de la violencia de género hacia mujeres y niñas,"AIDA - Ayuda, Intercambio y Desarrollo",15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Marruecos,450000.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00010
z02-25-p1-00009,Mejora del acceso a la atención ocular en la población Saharaui con enfoque de género,Fundació Privada Ulls del Mon,12191 - Servicios médicos; 12220 - Atención sanitaria básica; 12230 - Infraestructura sanitaria básica; 12261 - Educación sanitaria; 12281 - Formación personal sanitario; 15150 - Fortalecimiento de la sociedad civil; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 16010 - Protección social; 73010 - Ayuda a la reconstrucción y rehabilitación inmediata posterior a la emergencia,Población Refugiada Saharaui,561601.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00009
z02-25-p1-00008,Impulso a la transición energética y el desarrollo local en Jesús Menéndez,Solidaridad para el Desarrollo y la Paz,"31120 - Desarrollo agrario; 43010 - Ayuda multisectorial; 11230 - Capacitación básica de adultos; 16010 - Protección social; 23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 25030 - Servicios de desarrollo empresarial",Cuba,605219.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00008
z02-25-p1-00007,Impulso sostenible a productores de aguacate y cooperativas rurales,UPlanet,"23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 11220 - Educación primaria; 31192 - Protección plantas y postcosechas y lucha contra las plagas",Líbano,85257.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00007
z02-25-p1-00006,Economía social y solidaria para el desarrollo del sector agroalimentario en Cabo Verde,CERAI - Centro de Estudios Rurales y de Agricultura Internacional,15150 - Fortalecimiento de la sociedad civil; 31194 - Cooperativas agrícolas; 33210 - Política turística y gestión administrativa; 43042 - Desarrollo rural,Cabo Verde,777858.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00006
z02-25-p1-00005,Acceso al agua potable y saneamiento sostenible en comunidades rurales,Asociación Infancia Sin Fronteras,11110 - Política educativa y gestión administrativa; 14031 - Abastecimiento básico de agua potable; 14010 - Política de recursos hídricos y gestión administrativa,Nicaragua,506369.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00005
z02-25-p1-00004,Alimentación adecuada e ingresos sostenibles para la infancia y pequeños productores en Honduras,"Amigos de la tierra, España",11250 - Alimentación escolar; 12240 - Nutrición básica; 15150 - Fortalecimiento de la sociedad civil; 15160 - Derechos humanos; 11110 - Política educativa y gestión administrativa; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 43071 - Programas de seguridad alimentaria en los hogares; 43072 - Seguridad Alimentaria y Calidad,Honduras,593600.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00004
z02-25-p1-00003,Defensa de los derechos de las personas LGBTI y fortalecimiento institucional,Fundación Triángulo,15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Cabo Verde,552774.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00003
z02-25-p1-00001,Prevención y atención de la violencia de género en comunidades indígenas en Guatemala,Solidaridad Internacional - Nazioarteko Elkartasuna,15150 - Fortalecimiento de la sociedad civil; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 11110 - Política educativa y gestión administrativa,Guatemala,597440.0,2025-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-25-p1-00001
z02-24-p1-10400,Mejora de las ciudades con gestión urbana inclusiva en Mozambique,ASFE - Arquitectura Sin Fronteras,15110 - Política de administración y gestión del sector público; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 11330 - Formación profesional,Mozambique,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10400
z02-24-p1-10300,Mujeres andinas frente a la violencia de género en Perú,Fundación Madre Coraje,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15150 - Fortalecimiento de la sociedad civil,Perú,1000000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10300
z02-24-p1-10200,Mejora de la productividad agrícola en la región de Tigray de Etiopía,Egoaizia Asociación para la Cooperacion,31161 - Producción de alimentos agrícolas; 52010 - Ayuda Alimentaria,Etiopía,85240.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10200
z02-24-p1-10100,Acceso a la formación profesional juvenil en Mozambique,Fundación Madre Coraje,11110 - Política educativa y gestión administrativa; 11231 - Habilidades básicas para la vida de los jóvenes; 15110 - Política de administración y gestión del sector público,Mozambique,696023.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10100
z02-24-p1-10000,Fortalecimiento de varias esferas de la vida pública contra la violencia sexual en República Dominicana,AGARESO - Asociación Galega de Reporteiros Solidarios,15180 - Prevención y eliminación de violencia contra mujeres y niñas,"Dominicana, Rep.",85095.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-10000
z02-24-p1-09800,"Prevención, atención y reintegración de niñas y adolescentes víctimas de trata y explotación sexual en Paraguay",Asociación Promoción Claretiana de Cooperación para el Desarrollo,15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Paraguay,313720.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09800
z02-24-p1-09700,Fomento del liderazgo y la participación de mujeres en Etiopía,Sendera ONG,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Etiopía,709507.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09700
z02-24-p1-09600,Impulso de un modelo de participación social y producción sostenible en Cotacachi (Ecuador),Mundukide Fundazioa,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31161 - Producción de alimentos agrícolas; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15150 - Fortalecimiento de la sociedad civil,Ecuador,599812.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09600
z02-24-p1-09500,Impulso de sistemas agrícolas en comunidades amazónicas,COPADE - Fundación Comercio para el Desarrollo,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31161 - Producción de alimentos agrícolas; 31120 - Desarrollo agrario,Ecuador,638800.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09500
z02-24-p1-09400,Fomentar la educación en igualdad de oportunidades en Marruecos,Casal dels Infants per la Accio Social als Barris,15160 - Derechos humanos; 11110 - Política educativa y gestión administrativa; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Marruecos,242940.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09400
z02-24-p1-09300,Formación e inserción laboral de jóvenes en Marruecos,"AIDA - Ayuda, Intercambio y Desarrollo",11330 - Formación profesional; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Marruecos,397945.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09300
z02-24-p1-09200,Desarrollo local sostenible y equitativo,Asociación Solidaria Andaluza de Desarrollo,43040 - Desarrollo rural; 15110 - Política de administración y gestión del sector público; 15150 - Fortalecimiento de la sociedad civil; 16020 - Creación de empleo,"Dominicana, Rep.",491500.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09200
z02-24-p1-09100,Transición ecológica alimentaria liderada por mujeres indígenas,Fundación Proclade Yanapay,31120 - Desarrollo agrario; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15150 - Fortalecimiento de la sociedad civil; 15160 - Derechos humanos,Ecuador,646295.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09100
z02-24-p1-09000,Desarrollo territorial mediante agricultura ecológica en Colombia,Fundación Alboan,31120 - Desarrollo agrario; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15220 - Construcción de la Paz y prevención y solución de conflictos,Colombia,958969.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-09000
z02-24-p1-08900,Economía circular y desarrollo sostenible en Colombia,Fundación CODESPA,31120 - Desarrollo agrario; 31166 - Extensión agraria; 43072 - Seguridad Alimentaria y Calidad; 15160 - Derechos humanos,Colombia,542953.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08900
z02-24-p1-08800,"Prevención, atención y protección contra la violencia de género en Perú",LEECP - Liga Española de la Educación y la Cultura Popular,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15160 - Derechos humanos; 15150 - Fortalecimiento de la sociedad civil,Perú,288010.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08800
z02-24-p1-08700,Atención a la salud de mujeres víctimas de violencia en El Salvador,FAMME - Federación de Asociaciones Medicus Mundi en España,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15110 - Política de administración y gestión del sector público; 15150 - Fortalecimiento de la sociedad civil,El Salvador,500000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08700
z02-24-p1-08600,Fortalecer el liderazgo femenino y promover políticas públicas contra la violencia en Paraguay,AIETI - Asociación de Investigación y Especialización sobre Temas Iberoamericanos,15160 - Derechos humanos,Paraguay,397528.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08600
z02-24-p1-08500,Fomento de la digitalización para jóvenes en situación de vulnerabilidad en El Salvador,Fundación del Valle,11120 - Servicios e instalaciones educativas y formación; 15150 - Fortalecimiento de la sociedad civil; 11182 - Investigación educativa; 15160 - Derechos humanos,El Salvador,717334.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08500
z02-24-p1-08400,Mejora de la seguridad alimentaria escolar en Haití,CESAL,52010 - Ayuda Alimentaria; 31161 - Producción de alimentos agrícolas; 11250 - Alimentación escolar; 15150 - Fortalecimiento de la sociedad civil; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Haití,878162.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08400
z02-24-p1-08300,Gestión inclusiva del agua en la cuenca del río Nacaome,"Amigos de la tierra, España",14010 - Política de recursos hídricos y gestión administrativa; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 14015 - Protección de recursos hídricos; 15160 - Derechos humanos; 14040 - Desarrollo de cuencas fluviales,Honduras,474680.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08300
z02-24-p1-08200,Desarrollo de sistemas de agricultura sostenible y mejora de instituciones en el Chaco (Bolivia),Manos Unidas Campaña contra el Hambre en el Mundo,31161 - Producción de alimentos agrícolas; 15110 - Política de administración y gestión del sector público; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31120 - Desarrollo agrario,Bolivia,735995.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08200
z02-24-p1-08100,Reducir la vulnerabilidad de mujeres y jóvenes al cambio climático en Níger,ACP - Associació Catalana per la Pau,31120 - Desarrollo agrario; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31163 - Ganadería; 11230 - Capacitación básica de adultos,Níger,405930.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-08100
z02-24-p1-07900,Seguridad alimentaria y agricultura ecológica en Etiopía,"Acción, Desarrollo y Sostenibilidad",43072 - Seguridad Alimentaria y Calidad; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31120 - Desarrollo agrario; 31163 - Ganadería; 43040 - Desarrollo rural,Etiopía,411443.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07900
z02-24-p1-07800,Atención ocular en campamentos saharauis,Fundació Privada Ulls del Mon,12191 - Servicios médicos; 12220 - Atención sanitaria básica; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 12281 - Formación personal sanitario,Población Refugiada Saharaui,461874.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07800
z02-24-p1-07700,Economía circular y maricultura sostenible en Filipinas,Fundación CODESPA,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 43040 - Desarrollo rural; 31381 - Educación / formación pesquera; 31166 - Extensión agraria,Filipinas,700000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07700
z02-24-p1-07600,Autonomía económica y ciudadanía feminista en Honduras,Asamblea de Cooperación por la Paz,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15130 - Desarrollo legal y judicial; 15110 - Política de administración y gestión del sector público,Honduras,353684.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07600
z02-24-p1-07500,Fortalecer la respuesa ante la violencia contra las mujeres de Jerusalén Este,ACP - Associació Catalana per la Pau,15170 - Organizaciones e instituciones de la igualdad de las mujeres,Oriente Medio (No Especificado),256425.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07500
z02-24-p1-07400,Mejora de la seguridad alimentaria y la cohesión social en Níger,CONEMUND,31120 - Desarrollo agrario; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Níger,720898.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07400
z02-24-p1-07300,Impulsar derechos para mujeres del colectivo LGTB+ en Colombia,Associació Cooperacció,15220 - Construcción de la Paz y prevención y solución de conflictos; 11330 - Formación profesional; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Colombia,688943.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07300
z02-24-p1-07200,Fortalecer organizaciones y capacitación de mujeres indígenas en Ecuador,Asociación SETEM Hego Haizea,31194 - Cooperativas agrícolas; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Ecuador,452009.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07200
z02-24-p1-07100,Formación profesional para la juventud Palestina,FPSC - Fundación Promoción Social de la Cultura,31120 - Desarrollo agrario; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Palestina,750222.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07100
z02-24-p1-07000,Prevención y recuperación de víctimas de violencia machista en Nicaragua,Asociación Hermanamiento León (Nicaragua) - Zaragoza (España),15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Nicaragua,485000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-07000
z02-24-p1-06900,Atención a víctimas de violencia de género en Cabo Verde,FRS - Fundación de Religiosos para la Salud,15180 - Prevención y eliminación de violencia contra mujeres y niñas; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 33210 - Política turística y gestión administrativa,Cabo Verde,678880.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06900
z02-24-p1-06800,Restitución de derechos y autonomía de mujeres migrantes en Marruecos,MZC - Mujeres en Zona de Conflicto,15160 - Derechos humanos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Marruecos,572353.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06800
z02-24-p1-06700,Fomento de liderazgo y capacidades de mujeres rurales en Jordania,ACP - Associació Catalana per la Pau,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31166 - Extensión agraria,Jordania,347306.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06700
z02-24-p1-06600,Reducción de la desnutrición crónica en Guatemala,ONGAWA - Ingeniería para el Desarrollo Humano,43071 - Programas de seguridad alimentaria en los hogares; 15170 - Organizaciones e instituciones de la igualdad de las mujeres,Guatemala,581354.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06600
z02-24-p1-06500,Fortalecimiento de cadenas de valor agrícolas en Líbano,FPSC - Fundación Promoción Social de la Cultura,31161 - Producción de alimentos agrícolas; 11330 - Formación profesional; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31194 - Cooperativas agrícolas,Líbano,987163.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06500
z02-24-p1-06400,Apoyar a jóvenes líderes en Túnez en busca de la construcción de la paz,NOVACT - Nova Centre per a la Innovació Social,15220 - Construcción de la Paz y prevención y solución de conflictos; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 11231 - Habilidades básicas para la vida de los jóvenes; 15160 - Derechos humanos,Túnez,309431.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06400
z02-24-p1-06300,Mejora de la seguridad alimentaria y convivencia pacífica de población desplazada de Malí,CONEMUND,15170 - Organizaciones e instituciones de la igualdad de las mujeres; 31166 - Extensión agraria,Malí,788535.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06300
z02-24-p1-06200,Seguridad alimentaria para población refugiada saharaui,CERAI - Centro de Estudios Rurales y de Agricultura Internacional,31161 - Producción de alimentos agrícolas; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 43071 - Programas de seguridad alimentaria en los hogares,Población Refugiada Saharaui,405742.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06200
z02-24-p1-06100,Ciudadanía activa de las mujeres para fortalecer la democracia en Honduras,Fundación Oxfam Intermón,15150 - Fortalecimiento de la sociedad civil; 15170 - Organizaciones e instituciones de la igualdad de las mujeres; 15160 - Derechos humanos,Honduras,789156.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06100
z02-24-p1-06000,Mejor del acceso al agua y saneamiento en República Dominicana,Fundación Acciona Microenergía,14032 - Saneamiento básico; 14081 - Educación y formación en abastecimiento de agua y saneamiento; 14031 - Abastecimiento básico de agua potable,"Dominicana, Rep.",990000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-06000
z02-24-p1-05600,Innovación en la cadena de valor de la moringa en Níger,Fundación CIDEAL de Cooperación e Investigación,31120 - Desarrollo agrario; 31161 - Producción de alimentos agrícolas; 31194 - Cooperativas agrícolas; 11231 - Habilidades básicas para la vida de los jóvenes,Níger,902260.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-05600
z02-24-p1-05400,Acceso a justicia y salud para víctimas de violencia de género en Mauritania,Fundación Tierra de Hombres España,15160 - Derechos humanos; 15180 - Prevención y eliminación de violencia contra mujeres y niñas,Mauritania,987783.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-05400
z02-24-p1-05200,Concienciar a la juventud en España sobre la importancia del comercio justo,CECJ - Coordinadora Estatal de Comercio Justo,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,140615.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-05200
z02-24-p1-05000,Prevención de la desnutrición maternoinfantil en Guatemala,Social Innovation Cluster For Change,12240 - Nutrición básica; 13020 - Atención a la salud reproductiva; 13081 - Formación de personal para población y salud reproductiva,Guatemala,858529.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-05000
z02-24-p1-04800,Impulso a iniciativas empresariales de mujeres y jóvenes en Egipto,Fundación CIDEAL de Cooperación e Investigación,16020 - Creación de empleo; 31166 - Extensión agraria,Egipto,710930.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-04800
z02-24-p1-04600,Inclusión de arquitectura sostenible en la restauración del Centro Histórico La Habana Vieja,"Kultura, Communication y Desarrollo","43030 - Desarrollo y gestión urbanos; 23210 - Generación de energía, fuentes renovables - múltiples tecnologías; 41040 - Protección del patrimonio cultural; 15180 - Prevención y eliminación de violencia contra mujeres y niñas",Cuba,600000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-04600
z02-24-p1-04200,Acciones educativas universitarias para la transformación ecosocial,HEGOA - Instituto de Estudios sobre Desarrollo y Cooperación Internacional,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,129776.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-04200
z02-24-p1-04000,Reforzar las cooperativas y el acceso a recursos de mujeres en zonas rurales en Etiopía,ONG Rescate Internacional,43040 - Desarrollo rural; 31194 - Cooperativas agrícolas,Etiopía,507179.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-04000
z02-24-p1-03800,Buscar la reflexión crítica en universidades sobre desigualdad global y tecnología,ONGAWA - Ingeniería para el Desarrollo Humano,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,242553.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-03800
z02-24-p1-03600,Logística para la distribución de ayuda humanitaria,ATTSF - Asociación de Trabajadores,52010 - Ayuda Alimentaria,Población Refugiada Saharaui,552445.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-03600
z02-24-p1-03400,Escuelas de personas adultas en zonas rurales,Justicia Alimentaria,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,349816.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-03400
z02-24-p1-03200,Recuperación sostenible del patrimonio cultural del Valle de los Ingenios (Cuba),ASFE - Arquitectura Sin Fronteras,"41040 - Protección del patrimonio cultural; 23210 - Generación de energía, fuentes renovables - múltiples tecnologías",Cuba,725640.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-03200
z02-24-p1-03100,Acciones de formación y movilización sobre la paz y la ciudadanía global en España,"MPDL - Movimiento por la Paz, el Desarme y la Libertad",99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,320000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-03100
z02-24-p1-03000,Formación profesional para jóvenes saharauis en los campamentos de refugiados,Fundación Mundubat,11330 - Formación profesional,Población Refugiada Saharaui,640806.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-03000
z02-24-p1-02900,Aumento de la respuesta sanitaria ante urgencias en Guinea Ecuatorial,FRS - Fundación de Religiosos para la Salud,12220 - Atención sanitaria básica; 12181 - Enseñanza / formación médicas; 12110 - Política sanitaria y gestión administrativa; 12191 - Servicios médicos,Guinea Ecuatorial,600000.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-02900
z02-24-p1-02800,Fomento de la educación universitari sobre ciudadanía global,Fundación Economistas Sin Fronteras,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,213675.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-02800
z02-24-p1-02700,Fomento de las capacidades de profesores y alumnos de escuelas rurales de España,FPSC - Fundación Promoción Social de la Cultura,99820 - Sensibilización sobre los problemas relacionados con el desarrollo,España,246918.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-02700
z02-24-p1-02600,Resiliencia alimentaria de población agropastora y retornada en Malí,ONG Rescate Internacional,31166 - Extensión agraria; 43072 - Seguridad Alimentaria y Calidad,Malí,945434.0,2024-01-01,datos.aecid.es/lista-de-intervenciones,https://datos.aecid.es/w/z02-24-p1-02600
